Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Sex,Age At Release ,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Release Type,Main Supervising District,Recidivism - Return to Prison,Recidivism Type,Days to Recidivism,New Conviction Offense Classification,New Conviction Offense Type,New Conviction Offense Sub Type,Part of Target Population
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Other Drug,Parole Granted,6JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Drug,Trafficking,Parole Granted,6JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Violent,Assault,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Violent,Assault,Paroled to Detainer - Out of State,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Violent,Other Violent,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Hispanic,F,Under 25,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Public Order,Weapons,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Drug Possession,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,D Felony,Public Order,OWI,Parole Granted,3JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Parole Granted,6JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Paroled w/Immediate Discharge,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Arson,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Paroled to Detainer - Iowa,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Public Order,Weapons,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,F,Under 25,D Felony,Violent,Assault,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Property,Theft,Paroled w/Immediate Discharge,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,American Indian or Alaska Native - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Property,Burglary,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,D Felony,Property,Forgery/Fraud,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Paroled w/Immediate Discharge,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Violent,Sex,Released to Special Sentence,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Public Order,Traffic,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,D Felony,Violent,Kidnap,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Property,Burglary,Paroled w/Immediate Discharge,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Burglary,Paroled to Detainer - INS,,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,D Felony,Drug,Other Drug,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Public Order,OWI,Paroled to Detainer - INS,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,D Felony,Property,Forgery/Fraud,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Burglary,Paroled to Detainer - INS,,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,F,Under 25,D Felony,Drug,Trafficking,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Other Violent,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,C Felony,Violent,Other Violent,Parole Granted,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,Asian or Pacific Islander - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Public Order,OWI,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Other,Other Violent,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Public Order,OWI,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Property,Forgery/Fraud,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Violent,Other Violent,Parole Granted,3JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,D Felony,Public Order,OWI,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Parole Granted,6JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Parole Granted,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Public Order,Weapons,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,Felony - Enhancement to Original Penalty,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Arson,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,B Felony,Violent,Other Violent,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Public Order,OWI,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,6JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole Granted,,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,D Felony,Property,Forgery/Fraud,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Property,Burglary,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,C Felony,Property,Burglary,Parole Granted,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Public Order,Other Public Order,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Property,Burglary,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Public Order,Weapons,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Paroled to Detainer - INS,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Violent,Assault,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,B Felony,Drug,Trafficking,Paroled to Detainer - Iowa,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Property,Burglary,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,D Felony,Property,Forgery/Fraud,Paroled w/Immediate Discharge,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Hispanic,M,Under 25,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Paroled w/Immediate Discharge,,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Violent,Sex,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Violent,Assault,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Hispanic,M,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Property,Vandalism,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,F,Under 25,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,C Felony,Drug,Trafficking,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Violent,Assault,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Other Drug,Paroled to Detainer - U.S. Marshall,,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Public Order,Other Public Order,Released to Special Sentence,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,D Felony,Property,Vandalism,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Hispanic,M,Under 25,C Felony,Violent,Other Violent,Parole Granted,3JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Violent,Sex,Released to Special Sentence,7JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,25-34,D Felony,Public Order,OWI,Parole Granted,6JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Public Order,Weapons,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,Under 25,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,Under 25,C Felony,Violent,Other Violent,Parole Granted,3JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,D Felony,Drug,Trafficking,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Violent,Assault,Parole Granted,2JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,Under 25,Aggravated Misdemeanor,Public Order,Other Public Order,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,Under 25,C Felony,Property,Theft,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,25-34,D Felony,Other,Other Criminal,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,American Indian or Alaska Native - Non-Hispanic,M,25-34,C Felony,Drug,Trafficking,Paroled w/Immediate Discharge,,No,No Recidivism,,,,,Yes
2013,2016,American Indian or Alaska Native - Non-Hispanic,M,25-34,D Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,F,25-34,D Felony,Violent,Assault,Parole Granted,8JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Property,Vandalism,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Property,Forgery/Fraud,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,Black - Non-Hispanic,M,25-34,Aggravated Misdemeanor,Violent,Assault,Paroled to Detainer - Out of State,7JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,25-34,C Felony,Violent,Assault,Parole Granted,1JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,M,25-34,Aggravated Misdemeanor,Public Order,Weapons,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,American Indian or Alaska Native - Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,25-34,C Felony,Violent,Robbery,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole Granted,6JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,25-34,D Felony,Violent,Murder/Manslaughter,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,F,25-34,D Felony,Property,Theft,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,White - Non-Hispanic,M,25-34,C Felony,Property,Burglary,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,25-34,C Felony,Property,Theft,Discharged - Expiration of Sentence,,No,No Recidivism,,,,,No
2013,2016,White - Non-Hispanic,M,25-34,C Felony,Violent,Sex,Paroled to Detainer - Out of State,7JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Hispanic,M,25-34,D Felony,Public Order,Traffic,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,25-34,C Felony,Property,Theft,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,25-34,C Felony,Property,Burglary,Parole Granted,4JD,No,No Recidivism,,,,,Yes
2013,2016,White - Hispanic,F,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,No,No Recidivism,,,,,Yes
2013,2016,Black - Non-Hispanic,M,25-34,D Felony,Drug,Trafficking,Parole Granted,7JD,No,No Recidivism,,,,,Yes
